time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2007-08-24T04:14:18.350Z,-8.102,107.097,8.2,4.9,mb,84,49.2,,1.13,us,usp000fkjn,2015-03-24T00:51:05.183Z,"Java, Indonesia",earthquake,,16.3,,26,reviewed,us,us
2007-08-21T12:36:29.970Z,-9.485,107.076,3.6,4.9,mb,48,86.9,,1.07,us,usp000fkcc,2014-11-07T01:33:20.265Z,"south of Java, Indonesia",earthquake,,21.9,,17,reviewed,us,us
2007-08-18T10:57:30.330Z,-8.933,108.615,30,4.6,mb,12,94.5,,0.96,us,usp000fk3z,2014-11-07T01:33:18.897Z,"Java, Indonesia",earthquake,,,,1,reviewed,us,us
2007-08-16T18:26:13.740Z,-6.518,104.4,14.9,4.8,mb,57,79.7,,0.85,us,usp000fjyk,2014-11-07T01:33:17.494Z,"Sunda Strait, Indonesia",earthquake,,19.4,,17,reviewed,us,us
2007-08-13T18:45:06.740Z,-7.34,106.007,21.5,4.8,mb,56,58.4,,0.88,us,usp000fjku,2014-11-07T01:33:15.626Z,"Java, Indonesia",earthquake,,26.9,,24,reviewed,us,us
2007-08-10T13:17:57.750Z,-6.521,105.135,51.8,5,mwc,120,37.5,,1.13,us,usp000fjb2,2016-11-10T01:43:25.055Z,"Sunda Strait, Indonesia",earthquake,,8,,,reviewed,us,gcmt
2007-08-09T15:02:05.890Z,-7.928,109.005,21.9,4.5,mb,32,65.6,,1.02,us,usp000fj92,2014-11-07T01:33:13.749Z,"Java, Indonesia",earthquake,,26.6,,10,reviewed,us,us
2007-08-08T17:05:04.920Z,-5.859,107.419,280,7.5,mwc,228,30.7,,1.13,us,usp000fj6k,2017-11-13T17:43:45.618Z,"Java, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-08-08T17:04:57.840Z,-5.926,107.681,291.2,6.1,mb,531,32.1,,1.05,us,usp000fj6j,2017-04-13T22:21:20.750Z,"Java, Indonesia",earthquake,,2.9,,116,reviewed,us,us
2007-08-08T00:53:09.260Z,-11.157,118.849,16.7,4.5,mb,31,68.9,,0.96,us,usp000fj4m,2014-11-07T01:33:13.058Z,"south of Sumbawa, Indonesia",earthquake,,26.4,,11,reviewed,us,us
2007-08-04T07:17:13.010Z,-6.372,107.33,201.7,4.8,mb,97,51.8,,1.01,us,usp000fhuv,2014-11-07T01:33:11.654Z,"Java, Indonesia",earthquake,,,,21,reviewed,us,us
2007-08-01T15:47:39.810Z,-9.387,118.445,68.4,4.6,mb,38,53.8,,1.02,us,usp000fhm5,2014-11-07T01:33:08.975Z,"Sumbawa region, Indonesia",earthquake,,14.4,,7,reviewed,us,us
2007-07-30T03:43:34.780Z,-9.505,110.806,11.9,4.7,mb,24,86.2,,1.04,us,usp000fhdv,2014-11-07T01:33:05.292Z,"south of Java, Indonesia",earthquake,,28,,6,reviewed,us,us
2007-07-27T22:14:54.270Z,-9.581,107.947,30.4,4.5,mb,17,88.7,,0.99,us,usp000fh7u,2014-11-07T01:33:04.510Z,"south of Java, Indonesia",earthquake,,,,3,reviewed,us,us
2007-07-27T13:16:10.010Z,-6.944,117.149,564.8,4.6,mb,16,92.2,,0.76,us,usp000fh70,2014-11-07T01:33:04.391Z,"Bali Sea",earthquake,,21.1,,4,reviewed,us,us
2007-07-25T18:25:36.580Z,-6.946,106.24,54,4.8,mb,62,56.6,,0.77,us,usp000fh2w,2014-11-07T01:33:03.545Z,"Java, Indonesia",earthquake,,16.4,,19,reviewed,us,us
2007-07-20T09:49:46.410Z,-9.36,117.988,81.4,5.2,mb,61,52.5,,1.07,us,usp000fgqb,2014-11-07T01:33:01.013Z,"Sumbawa region, Indonesia",earthquake,,7.3,,12,reviewed,us,us
2007-07-18T19:37:31.460Z,-5.954,104.537,30,5.1,mwc,153,65.3,,0.86,us,usp000fgk1,2016-11-10T01:42:21.381Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-07-17T13:15:00.610Z,-7.346,103.222,30,5,mwc,74,76.3,,0.89,us,usp000fger,2016-11-10T01:42:18.860Z,"southwest of Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-07-13T16:07:46.720Z,-10.498,108.26,30.7,4.7,mb,46,51.2,,1.06,us,usp000fg3u,2014-11-07T01:32:57.211Z,"south of Java, Indonesia",earthquake,,,,22,reviewed,us,us
2007-07-09T15:29:11.040Z,-9.439,111.699,10,4.9,mb,23,112.3,,1.17,us,usp000ffvb,2014-11-07T01:32:55.984Z,"south of Java, Indonesia",earthquake,,,,7,reviewed,us,us
2007-07-09T14:46:35.600Z,-10.722,107.963,10,4.7,mb,23,78.2,,1.12,us,usp000ffv9,2014-11-07T01:32:55.979Z,"south of Java, Indonesia",earthquake,,0,,8,reviewed,us,us
2007-07-09T14:35:41.350Z,-10.532,108.177,10,4.7,mb,28,82.8,,0.77,us,usp000ffv6,2014-11-07T01:32:55.973Z,"south of Java, Indonesia",earthquake,,,,10,reviewed,us,us
2007-07-07T15:51:25.020Z,-11.042,115.062,41.2,4.7,mb,55,53.3,,0.79,us,usp000ffp4,2014-11-07T01:32:55.166Z,"south of Bali, Indonesia",earthquake,,,,26,reviewed,us,us
2007-06-30T09:31:34.960Z,-10.628,108.038,10,4.7,mb,30,49,,1.47,us,usp000ff5q,2014-11-07T01:32:47.926Z,"south of Java, Indonesia",earthquake,,,,15,reviewed,us,us
2007-06-28T22:37:00.050Z,-5.853,103.862,27.4,5.2,mwc,119,41.3,,1.23,us,usp000ff26,2016-11-10T01:41:39.839Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-06-28T15:50:45.350Z,-8.16,117.491,200.7,4.7,mb,91,30.2,,0.96,us,usp000ff1p,2014-11-07T01:32:46.767Z,"Sumbawa region, Indonesia",earthquake,,,,36,reviewed,us,us
2007-06-26T22:49:04.590Z,-10.567,108.035,10,4.9,mb,159,23.8,,0.97,us,usp000fexn,2014-11-07T01:32:46.243Z,"south of Java, Indonesia",earthquake,,,,39,reviewed,us,us
2007-06-26T22:23:03.040Z,-10.492,108.149,10,6,mwc,327,25.1,,0.92,us,usp000fexm,2016-11-10T01:41:36.271Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-06-25T13:33:21.230Z,-7.893,119.754,223.6,5.3,mwc,292,33.8,,0.91,us,usp000feuk,2016-11-10T01:41:34.271Z,"Flores Sea",earthquake,,5.6,,,reviewed,us,gcmt
2007-06-23T07:47:44.170Z,-9.006,110.694,10,4.9,mb,51,82.4,,0.88,us,usp000femf,2014-11-07T01:32:45.074Z,"south of Java, Indonesia",earthquake,,,,9,reviewed,us,us
2007-06-22T10:43:01.000Z,-11.026,116.756,10,4.7,mb,12,147.3,,0.54,us,usp000fejh,2014-11-07T01:32:44.826Z,"south of Lombok, Indonesia",earthquake,,,,2,reviewed,us,us
2007-06-21T13:54:53.430Z,-9.776,107.534,27.4,4.5,mb,19,80.4,,1,us,usp000fegc,2014-11-07T01:32:44.605Z,"south of Java, Indonesia",earthquake,,39.3,,4,reviewed,us,us
2007-06-17T12:24:27.870Z,-9.701,107.69,10,4.8,mb,28,79.9,,0.95,us,usp000fe7j,2014-11-07T01:32:43.300Z,"south of Java, Indonesia",earthquake,,,,8,reviewed,us,us
2007-06-16T23:47:53.700Z,-5.567,103.938,35,4.5,mb,32,95,,0.51,us,usp000fe6c,2014-11-07T01:32:43.194Z,"southern Sumatra, Indonesia",earthquake,,,,9,reviewed,us,us
2007-06-16T22:04:13.090Z,-9.692,107.616,10,4.9,mb,21,77.4,,1.29,us,usp000fe64,2014-11-07T01:32:43.175Z,"south of Java, Indonesia",earthquake,,,,6,reviewed,us,us
2007-06-11T20:37:46.430Z,-9.215,112.03,10,4.9,mb,21,185.6,,0.92,us,usp000fdun,2014-11-07T01:32:41.242Z,"south of Java, Indonesia",earthquake,,,,10,reviewed,us,us
2007-06-10T11:09:41.900Z,-6.517,103.68,45.8,4.9,mb,11,200.7,,0.65,us,usp000fdrx,2014-11-07T01:32:40.877Z,"southwest of Sumatra, Indonesia",earthquake,,69.4,,4,reviewed,us,us
2007-06-03T11:47:01.030Z,-7.113,103.413,10,4.7,mb,28,124.5,,1.26,us,usp000fd9m,2014-11-07T01:32:38.540Z,"southwest of Sumatra, Indonesia",earthquake,,,,13,reviewed,us,us
2007-06-01T20:01:55.980Z,-9.69,118.777,30,4.7,mb,27,78.5,,1.15,us,usp000fd5q,2014-11-07T01:32:36.600Z,"Sumbawa region, Indonesia",earthquake,,,,12,reviewed,us,us
2007-05-29T04:21:39.850Z,-8.639,106.382,30,4.7,mb,34,39,,0.73,us,usp000fcys,2014-11-07T01:32:33.216Z,"south of Java, Indonesia",earthquake,,,,7,reviewed,us,us
2007-05-26T06:07:23.660Z,-9.366,117.779,57.9,5,mwc,60,54,,1.07,us,usp000fcs8,2016-11-10T01:40:29.466Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-05-26T04:20:58.260Z,-7.107,120.339,589.2,4.6,mb,84,55.2,,0.68,us,usp000fcrz,2014-11-07T01:32:31.914Z,"Flores Sea",earthquake,,4.2,,26,reviewed,us,us
2007-05-24T01:06:25.530Z,-9.553,118.797,37.9,5.6,mwc,317,29.3,,1.17,us,usp000fckw,2016-11-10T01:40:24.386Z,"Sumbawa region, Indonesia",earthquake,,6.5,,,reviewed,us,gcmt
2007-05-18T02:01:58.640Z,-6.389,104.138,56.9,4.8,mb,70,40.2,,1.03,us,usp000fc6s,2014-11-07T01:32:29.152Z,"Sunda Strait, Indonesia",earthquake,,,,32,reviewed,us,us
2007-05-16T23:37:42.580Z,-6.584,105.22,16.1,5,mb,110,57.5,,0.93,us,usp000fc3z,2014-11-07T01:32:28.725Z,"Sunda Strait, Indonesia",earthquake,,15.9,,25,reviewed,us,us
2007-05-15T00:39:56.610Z,-6.788,109.229,224.5,4.5,mb,71,30.9,,0.95,us,usp000fbzh,2014-11-07T01:32:28.168Z,"Java, Indonesia",earthquake,,8,,17,reviewed,us,us
2007-05-10T09:44:16.500Z,-8.178,112.404,125.9,4.7,mb,30,67.4,,0.82,us,usp000fbp0,2014-11-07T01:32:26.426Z,"Java, Indonesia",earthquake,,,,15,reviewed,us,us
2007-05-09T00:17:08.730Z,-7.964,104.935,30,4.6,mb,42,74.4,,1.12,us,usp000fbjj,2014-11-07T01:32:25.907Z,"southwest of Sumatra, Indonesia",earthquake,,,,15,reviewed,us,us
2007-04-27T02:17:38.890Z,-5.42,104.899,36.4,4.7,mb,105,43.8,,0.89,us,usp000fapz,2014-11-07T01:32:17.579Z,"southern Sumatra, Indonesia",earthquake,,10.8,,31,reviewed,us,us
2007-04-12T02:42:39.610Z,-9.495,108.255,33.9,4.6,mb,39,65.4,,0.7,us,usp000f9g6,2014-11-07T01:32:10.462Z,"south of Java, Indonesia",earthquake,,,,17,reviewed,us,us
2007-04-10T16:15:48.150Z,-6.018,106.527,136.7,4.8,mb,82,43.8,,0.85,us,usp000f9bq,2014-11-07T01:32:09.924Z,"Java, Indonesia",earthquake,,,,23,reviewed,us,us
2007-04-07T01:33:44.500Z,-8.171,119.576,167.3,4.6,mb,28,140.3,,1.04,us,usp000f8xs,2014-11-07T01:32:08.024Z,"Flores region, Indonesia",earthquake,,18.6,,9,reviewed,us,us
2007-04-02T22:10:49.690Z,-8.075,120.133,206.1,4.7,mb,67,55,,1.03,us,usp000f8bw,2014-11-07T01:32:03.992Z,"Flores region, Indonesia",earthquake,,9.7,,21,reviewed,us,us
2007-03-18T08:45:23.930Z,-9.454,108.613,10,4.6,mb,8,119.5,,0.52,us,usp000f6xr,2014-11-07T01:31:53.763Z,"south of Java, Indonesia",earthquake,,,,1,reviewed,us,us
2007-03-13T09:41:57.090Z,-8.138,117.87,3.3,4.8,mb,17,138.2,,0.39,us,usp000f6mu,2014-11-07T01:31:52.222Z,"Sumbawa region, Indonesia",earthquake,,47.2,,10,reviewed,us,us
2007-03-13T09:05:43.860Z,-8.128,117.863,10,5.6,mwc,132,38.7,,1.16,us,usp000f6mr,2017-04-13T22:20:55.970Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-03-13T07:39:32.300Z,-6.857,105.06,44.5,4.9,mb,19,132.2,,1.23,us,usp000f6mp,2014-11-07T01:31:52.193Z,"Sunda Strait, Indonesia",earthquake,,16.3,,6,reviewed,us,us
2007-03-06T12:41:56.090Z,-7.993,106.659,10,4.6,mb,22,180.8,,0.7,us,usp000f66v,2014-11-07T01:31:49.404Z,"Java, Indonesia",earthquake,,,,8,reviewed,us,us
2007-03-05T08:58:02.200Z,-9.31,107.81,10,4.8,mb,24,110.6,,0.94,us,usp000f649,2014-11-07T01:31:48.896Z,"south of Java, Indonesia",earthquake,,,,11,reviewed,us,us
2007-03-04T22:55:52.090Z,-9.262,107.775,10,4.6,mb,20,102.6,,1.23,us,usp000f63k,2014-11-07T01:31:48.780Z,"south of Java, Indonesia",earthquake,,,,11,reviewed,us,us
2007-03-04T11:01:30.130Z,-9.434,107.463,10,4.5,mb,20,72.2,,1.32,us,usp000f629,2014-11-07T01:31:48.516Z,"south of Java, Indonesia",earthquake,,,,9,reviewed,us,us
2007-03-01T21:41:07.140Z,-9.087,106.048,10,4.9,mb,23,116.4,,0.79,us,usp000f5ww,2014-11-07T01:31:46.935Z,"south of Java, Indonesia",earthquake,,,,10,reviewed,us,us
2007-02-20T23:12:32.620Z,-11.234,118.927,40,5.2,mwc,105,45.8,,1.26,us,usp000f594,2016-11-10T01:35:56.673Z,"south of Sumbawa, Indonesia",earthquake,,0,,,reviewed,us,gcmt
2007-02-15T17:33:13.890Z,-8.394,104.544,30,4.5,mb,22,181.3,,1.08,us,usp000f4xk,2014-11-07T01:31:38.203Z,"southwest of Sumatra, Indonesia",earthquake,,,,11,reviewed,us,us
2007-02-08T16:30:24.290Z,-9.005,118.818,25,5.1,mwc,50,41.5,,1.09,us,usp000f4gu,2016-11-10T01:35:18.243Z,"Sumbawa region, Indonesia",earthquake,,23.5,,,reviewed,us,gcmt
2007-02-08T16:03:25.880Z,-6.527,105.188,10,4.5,mb,22,77,,1.55,us,usp000f4gr,2014-11-07T01:31:35.711Z,"Sunda Strait, Indonesia",earthquake,,,,10,reviewed,us,us
2007-02-03T05:25:07.130Z,-7.72,107.907,10,4.7,mb,25,72.9,,0.88,us,usp000f469,2014-11-07T01:31:33.261Z,"Java, Indonesia",earthquake,,,,2,reviewed,us,us
2007-01-31T20:31:34.840Z,-7.817,107.193,51.7,5.5,mwb,275,36.2,,0.93,us,usp000f41s,2016-11-10T01:34:53.784Z,"Java, Indonesia",earthquake,,9.1,,,reviewed,us,us
2007-01-30T11:58:06.170Z,-11.332,118.741,10,4.8,mb,28,78.1,,1.16,us,usp000f3ye,2014-11-07T01:31:29.141Z,"south of Sumbawa, Indonesia",earthquake,,,,7,reviewed,us,us
2007-01-29T05:54:27.670Z,-5.412,102.697,30,4.7,mb,19,119.6,,1.02,us,usp000f3vf,2014-11-07T01:31:28.617Z,"southern Sumatra, Indonesia",earthquake,,,,4,reviewed,us,us
2007-01-29T03:58:06.600Z,-8.739,118.759,35,4.6,mb,21,125.2,,1.05,us,usp000f3v8,2014-11-07T01:31:28.605Z,"Sumbawa region, Indonesia",earthquake,,,,4,reviewed,us,us
2007-01-24T19:31:22.760Z,-11.138,118.752,40,4.6,mb,30,87.4,,1.06,us,usp000f3gt,2014-11-07T01:31:27.088Z,"south of Sumbawa, Indonesia",earthquake,,0,,8,reviewed,us,us
2007-01-20T05:59:29.550Z,-6.193,102.993,30,4.5,mb,26,72.8,,0.71,us,usp000f31r,2014-11-07T01:31:24.759Z,"southwest of Sumatra, Indonesia",earthquake,,,,4,reviewed,us,us
2007-01-20T03:10:12.850Z,-11.113,118.068,35.3,4.9,mb,30,73.5,,1.01,us,usp000f31j,2014-11-07T01:31:24.737Z,"south of Sumbawa, Indonesia",earthquake,,,,6,reviewed,us,us
2007-01-19T02:44:23.420Z,-9.993,109.672,25,5.8,mwc,268,40.4,,0.95,us,usp000f2yq,2016-11-10T01:33:58.212Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-01-06T20:04:05.120Z,-6.972,105.513,35,4.6,mb,35,115.7,,1.24,us,usp000f1u9,2014-11-07T01:31:19.380Z,"Sunda Strait, Indonesia",earthquake,,,,7,reviewed,us,us
2007-01-06T10:24:48.480Z,-7.041,108.158,10,4.5,mb,11,195.5,,1.07,us,usp000f1tn,2014-11-07T01:31:19.113Z,"Java, Indonesia",earthquake,,,,4,reviewed,us,us
2007-01-05T02:56:54.830Z,-8.92,109.212,35,4.6,mb,23,179.5,,0.85,us,usp000f1qz,2014-11-07T01:31:18.609Z,"Java, Indonesia",earthquake,,,,8,reviewed,us,us
2007-01-03T13:53:26.880Z,-9.005,109.07,10,4.5,mb,21,179.7,,1.02,us,usp000f1mn,2014-11-07T01:31:17.889Z,"south of Java, Indonesia",earthquake,,,,6,reviewed,us,us
2007-01-01T11:14:58.200Z,-7.892,107.012,48.5,4.6,mb,26,131.8,,0.79,us,usp000f1gk,2014-11-07T01:31:16.270Z,"Java, Indonesia",earthquake,,13.4,,7,reviewed,us,us
2006-12-31T22:36:22.340Z,-10.144,108.511,10,4.5,mb,13,152.6,,1.02,us,usp000f1fg,2014-11-07T01:31:13.757Z,"south of Java, Indonesia",earthquake,,,,1,reviewed,us,us
2006-12-31T13:12:49.520Z,-8.257,111.672,139.9,5,mb,52,75.2,,0.85,us,usp000f1e1,2014-11-07T01:31:13.578Z,"Java, Indonesia",earthquake,,21.7,,22,reviewed,us,us
2006-12-29T06:26:49.040Z,-10.701,113.855,10,5.2,mb,71,43.1,,0.78,us,usp000f18a,2014-11-07T01:31:12.940Z,"south of Java, Indonesia",earthquake,,,,30,reviewed,us,us
2006-12-27T06:06:48.390Z,-9.718,107.412,10,4.9,mb,23,77.6,,0.63,us,usp000f13t,2014-11-07T01:31:12.232Z,"south of Java, Indonesia",earthquake,,,,8,reviewed,us,us
2006-12-27T00:34:21.710Z,-9.052,107.405,10,4.6,mb,27,142,,0.73,us,usp000f12z,2014-11-07T01:31:12.141Z,"south of Java, Indonesia",earthquake,,,,10,reviewed,us,us
2006-12-24T08:01:05.240Z,-6.801,116.509,518.8,5.6,mwc,155,38.3,,0.81,us,usp000f0w2,2016-11-10T00:20:55.669Z,"Bali Sea",earthquake,,,,,reviewed,us,gcmt
2006-12-23T22:59:40.530Z,-6.785,105.635,30,5.5,mwb,206,48.5,,0.81,us,usp000f0uy,2016-11-10T01:32:39.255Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,us
2006-12-23T02:04:26.190Z,-8.452,112.63,22.9,4.7,mb,23,61.1,,0.63,us,usp000f0tg,2014-11-07T01:31:10.758Z,"Java, Indonesia",earthquake,,39.9,,8,reviewed,us,us
2006-12-21T17:20:37.820Z,-8.902,110.743,37.5,4.5,mb,13,178.1,,1.04,us,usp000f0qr,2014-11-07T01:31:10.416Z,"Java, Indonesia",earthquake,,49.5,,2,reviewed,us,us
2006-12-21T08:22:16.970Z,-8.918,110.613,35,4.5,mb,13,191.6,,0.73,us,usp000f0pz,2014-11-07T01:31:10.355Z,"Java, Indonesia",earthquake,,0,,1,reviewed,us,us
2006-12-14T07:28:20.700Z,-8.03,119.146,38.7,4.6,mb,15,97.2,,1.03,us,usp000f06a,2014-11-07T01:31:08.235Z,"Flores region, Indonesia",earthquake,,18.8,,2,reviewed,us,us
2006-12-05T11:59:24.200Z,-10.312,108.332,29.9,4.5,mb,15,181.8,,0.86,us,usp000ezjy,2014-11-07T01:31:05.289Z,"south of Java, Indonesia",earthquake,,29.8,,2,reviewed,us,us
2006-12-03T08:17:00.910Z,-7.649,117.518,310.2,4.6,mb,65,53.6,,0.93,us,usp000eze1,2014-11-07T01:31:04.418Z,"Bali Sea",earthquake,,9.7,,25,reviewed,us,us
2006-12-02T10:56:13.730Z,-8.171,118.668,25,4.5,mb,10,111.5,,1.03,us,usp000ezby,2014-11-07T01:31:03.818Z,"Sumbawa region, Indonesia",earthquake,,0,,2,reviewed,us,us
2006-12-01T14:01:44.260Z,-8.261,118.753,19,6.3,mwc,205,41.6,,1.17,us,usp000ez9y,2017-04-13T22:20:42.731Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2006-11-29T12:12:46.230Z,-8.935,117.824,153.8,4.7,mb,24,112.1,,1.09,us,usp000ez4t,2014-11-07T01:30:58.983Z,"Sumbawa region, Indonesia",earthquake,,16.6,,7,reviewed,us,us
2006-11-28T13:54:07.740Z,-7.735,107.798,38.4,5.1,mb,47,69.3,,0.83,us,usp000ez1h,2014-11-07T01:30:58.332Z,"Java, Indonesia",earthquake,,11.8,,10,reviewed,us,us
2006-11-17T00:57:58.970Z,-9.778,108.905,10,5,mb,72,44.9,,1.1,us,usp000exxq,2014-11-07T01:30:52.405Z,"south of Java, Indonesia",earthquake,,,,21,reviewed,us,us
2006-11-16T09:28:13.530Z,-9.49,108.087,10,4.6,mb,27,69.8,,1.14,us,usp000extm,2014-11-07T01:30:51.685Z,"south of Java, Indonesia",earthquake,,,,7,reviewed,us,us
2006-11-12T03:35:57.930Z,-7.723,118.91,28.3,4.5,mb,31,127.8,,0.91,us,usp000ex6y,2014-11-07T01:30:48.201Z,"Flores Sea",earthquake,,21.9,,11,reviewed,us,us
2006-11-09T07:07:36.360Z,-8.83,115.06,80,4.5,mb,19,93.4,,,us,usp000ewz2,2014-11-07T01:30:47.100Z,"Bali region, Indonesia",earthquake,,,,2,reviewed,dja,us
2006-11-08T11:16:59.780Z,-11.427,116.96,35,4.6,mb,23,130.2,,1.13,us,usp000eww9,2014-11-07T01:30:46.743Z,"south of Lombok, Indonesia",earthquake,,0,,8,reviewed,us,us
2006-11-06T12:58:34.500Z,-7.796,110.888,10,4.5,mb,31,66.9,,0.81,us,usp000ewre,2014-11-07T01:30:45.883Z,"Java, Indonesia",earthquake,,,,10,reviewed,us,us
2006-11-05T21:16:51.220Z,-8.063,107.453,23.3,4.5,mb,41,52.7,,0.97,us,usp000ewpz,2014-11-07T01:30:45.725Z,"Java, Indonesia",earthquake,,17.2,,14,reviewed,us,us
2006-11-05T05:24:40.330Z,-8.769,111.461,62.1,4.5,mb,35,84.8,,0.88,us,usp000ewnp,2014-11-07T01:30:45.468Z,"Java, Indonesia",earthquake,,,,18,reviewed,us,us
2006-11-02T17:03:20.420Z,-9.495,119.299,29.9,4.6,mb,37,84.9,,1,us,usp000ewg7,2014-11-07T01:30:44.077Z,"Sumba region, Indonesia",earthquake,,,,22,reviewed,us,us
2006-10-30T01:00:28.450Z,-7.001,106.754,10,4.7,mb,44,56.2,,1.1,us,usp000ew98,2014-11-07T01:30:38.989Z,"Java, Indonesia",earthquake,,,,10,reviewed,us,us
2006-10-26T10:00:56.180Z,-9.399,107.497,10,4.6,mb,9,213.8,,1.37,us,usp000ew2s,2014-11-07T01:30:38.035Z,"south of Java, Indonesia",earthquake,,,,3,reviewed,us,us
2006-10-20T23:54:02.720Z,-9.926,118.825,10,4.7,mb,39,59.8,,1.28,us,usp000evn9,2014-11-07T01:30:36.506Z,"Sumbawa region, Indonesia",earthquake,,,,4,reviewed,us,us
2006-10-20T16:22:31.310Z,-8.376,113.174,141.5,4.5,mb,39,78.2,,1.04,us,usp000evm6,2014-11-07T01:30:36.352Z,"Java, Indonesia",earthquake,,,,28,reviewed,us,us
2006-10-13T17:31:29.630Z,-7.896,109.167,118.5,4.6,mb,70,36.6,,0.87,us,usp000ev4p,2014-11-07T01:30:33.793Z,"Java, Indonesia",earthquake,,11.1,,37,reviewed,us,us
2006-10-12T07:41:19.500Z,-9.559,108.632,10,4.5,mb,6,142,,0.37,us,usp000euzz,2014-11-07T01:30:33.048Z,"south of Java, Indonesia",earthquake,,,,1,reviewed,us,us
2006-10-08T07:41:09.200Z,-6.953,106.104,10,4.6,mb,21,96.3,,0.56,us,usp000eupp,2014-11-07T01:30:31.151Z,"Java, Indonesia",earthquake,,,,4,reviewed,us,us
2006-10-06T10:46:43.970Z,-9.571,107.506,10,4.9,mb,44,80.8,,0.7,us,usp000euk6,2014-11-07T01:30:30.702Z,"south of Java, Indonesia",earthquake,,,,15,reviewed,us,us
2006-09-30T05:50:24.310Z,-10.429,105.756,16,5.4,mwc,128,40.8,,0.88,us,usp000eu46,2016-11-10T01:28:49.571Z,"Christmas Island region, Australia",earthquake,,,,,reviewed,us,gcmt
2006-09-30T04:09:44.170Z,-6.361,103.856,49.2,4.6,mb,26,76,,0.67,us,usp000eu41,2014-11-07T01:30:21.342Z,"southwest of Sumatra, Indonesia",earthquake,,27.3,,11,reviewed,us,us
2006-09-23T03:53:37.670Z,-9.039,119.146,100.7,5.2,mwc,98,37.2,,1.01,us,usp000etmk,2016-11-10T01:28:32.086Z,"Sumba region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2006-09-21T19:46:49.770Z,-9.044,110.529,10,4.6,mb,15,90.1,,0.51,us,usp000etht,2014-11-07T01:30:15.659Z,"south of Java, Indonesia",earthquake,,,,5,reviewed,us,us
2006-09-21T19:31:40.230Z,-9.047,110.535,10,4.6,mb,10,178.4,,0.48,us,usp000ethr,2014-11-07T01:30:15.655Z,"south of Java, Indonesia",earthquake,,,,1,reviewed,us,us
2006-09-21T18:54:50.050Z,-9.05,110.365,25,6,mwc,237,24.2,,1.13,us,usp000ethq,2016-11-10T01:28:29.852Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,gcmt
2006-09-21T07:42:12.110Z,-6.36,103.65,30,4.5,mb,11,206.8,,0.76,us,usp000etgy,2014-11-07T01:30:15.559Z,"southwest of Sumatra, Indonesia",earthquake,,,,1,reviewed,us,us
2006-09-19T13:58:56.860Z,-9.902,107.346,12,5.9,mwb,350,26.9,,0.89,us,usp000etdw,2016-11-10T01:28:26.134Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,us
2006-09-18T12:01:43.170Z,-9.389,107.449,30.3,4.8,mb,49,52.8,,0.93,us,usp000etb6,2014-11-07T01:30:14.632Z,"south of Java, Indonesia",earthquake,,20.5,,17,reviewed,us,us
2006-09-17T05:40:04.280Z,-10.042,108.762,10,4.6,mb,32,66.2,,0.73,us,usp000et87,2014-11-07T01:30:14.195Z,"south of Java, Indonesia",earthquake,,,,12,reviewed,us,us
2006-09-16T10:31:29.560Z,-8.104,107.081,10,4.7,mb,8,209.2,,1.2,us,usp000et65,2014-11-07T01:30:13.950Z,"Java, Indonesia",earthquake,,,,1,reviewed,us,us
2006-09-09T17:48:55.800Z,-6.95,109.765,252,4.6,mb,74,49.7,,0.79,us,usp000essy,2014-11-07T01:30:11.360Z,"Java, Indonesia",earthquake,,,,40,reviewed,us,us
2006-09-09T04:13:12.060Z,-7.219,120.106,572,6.3,mwb,357,29.5,,0.92,us,usp000esrb,2016-11-10T01:28:03.679Z,"Flores Sea",earthquake,,,,,reviewed,us,us
2006-09-08T12:59:13.580Z,-9.827,107.957,33.5,4.5,mb,24,88.2,,1.02,us,usp000espt,2014-11-07T01:30:10.841Z,"south of Java, Indonesia",earthquake,,57,,6,reviewed,us,us
2006-09-04T01:03:49.750Z,-9.264,107.544,10,5.1,mb,116,46.4,,0.95,us,usp000eseg,2014-11-07T01:30:09.568Z,"south of Java, Indonesia",earthquake,,,,23,reviewed,us,us
2006-08-31T19:08:39.460Z,-9.813,107.401,10,4.7,mb,23,68.6,,0.83,us,usp000es6e,2014-11-07T01:30:03.737Z,"south of Java, Indonesia",earthquake,,,,10,reviewed,us,us
