time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-01-25T05:14:18.510Z,-7.9855,109.2653,66,6.1,mww,,20,1.248,1.45,us,usb000m7wd,2017-10-11T20:45:17.958Z,"38km SSE of Adipala, Indonesia",earthquake,,1.7,,,reviewed,us,us
2014-01-23T00:52:15.320Z,-7.1045,120.3147,579,5.5,mwb,,30,4.714,0.94,us,usb000m6hr,2014-03-27T18:15:37.000Z,"130km N of Lanos, Indonesia",earthquake,,1.9,0.063,24,reviewed,us,us
2014-01-20T04:45:13.560Z,-4.9237,102.8534,65.01,4.9,mb,,58,0.568,0.91,us,usb000m4jj,2014-03-22T00:05:25.000Z,"101km W of Kuripan, Indonesia",earthquake,,4.2,0.064,77,reviewed,us,us
2014-01-15T21:36:30.300Z,-6.0983,103.1508,18.94,4.6,mb,,90,1.737,0.68,us,usb000m1tw,2014-03-22T00:05:15.000Z,"129km SW of Biha, Indonesia",earthquake,,4.9,0.141,20,reviewed,us,us
2014-01-15T14:05:50.840Z,-7.9346,108.6025,108.94,4.7,mb,,135,0.866,1.32,us,usc000meh2,2014-03-22T00:05:14.000Z,"22km SE of Sindangsari, Indonesia",earthquake,,6.1,0.13,22,reviewed,us,us
2014-01-15T09:26:11.150Z,-6.3927,106.8955,125.44,4.5,mb,,41,1.472,1.01,us,usb000m1dq,2014-03-22T00:05:14.000Z,"7km W of Cileungsi, Indonesia",earthquake,,5.1,0.087,40,reviewed,us,us
2014-01-09T16:16:51.240Z,-6.9559,105.4281,42.78,5,mb,,95,2.174,1.03,us,usc000lzdf,2014-03-15T03:38:48.000Z,"27km SW of Tugu Hilir, Indonesia",earthquake,,5.3,0.068,74,reviewed,us,us
2014-01-08T12:17:24.430Z,-6.5079,105.1048,60.34,4.5,mb,,160,2.512,0.83,us,usc000lylt,2014-03-15T03:38:35.000Z,"61km WNW of Karangbolong, Indonesia",earthquake,,6.9,0.118,26,reviewed,us,us
2014-01-06T01:10:07.810Z,-8.7117,105.4055,30.5,4.6,mb,,163,2.647,1.04,us,usb000m64a,2014-03-07T00:25:59.000Z,"190km SW of Simpang, Indonesia",earthquake,,5.7,0.141,15,reviewed,us,us
2014-01-05T11:32:11.060Z,-5.9326,105.3544,56.92,5.1,mb,,28,2.414,1.16,us,usc000lx54,2015-01-30T17:39:25.329Z,"33km SW of Kaliandak, Indonesia",earthquake,,4.8,0.066,75,reviewed,us,us
2014-01-03T20:58:49.040Z,-5.8692,103.5606,62.12,4.5,mb,,136,1.615,1.07,us,usb000m4pq,2014-03-07T00:25:57.000Z,"79km SW of Biha, Indonesia",earthquake,,7.5,0.136,18,reviewed,us,us
2014-01-03T19:22:44.080Z,-7.5151,108.4103,110.38,4.5,mb,,45,0.591,1.33,us,usc000lwd1,2014-03-07T00:25:57.000Z,"1km SE of Limusnunggal, Indonesia",earthquake,,4.6,0.069,68,reviewed,us,us
2014-01-03T14:17:50.680Z,-5.8842,103.4526,64.73,4.8,mb,,78,1.592,1.08,us,usc000lw85,2014-03-07T00:25:57.000Z,"88km SW of Biha, Indonesia",earthquake,,2.8,0.097,37,reviewed,us,us
2014-01-03T08:20:46.940Z,-5.1757,103.3306,71.73,4.7,mb,,66,0.891,0.89,us,usc000lw4f,2014-03-07T00:25:56.000Z,"50km WSW of Kuripan, Indonesia",earthquake,,4.7,0.087,44,reviewed,us,us
2014-01-03T07:51:20.780Z,-5.7344,103.5423,64.75,4.7,mb,,97,4.614,0.73,us,usb000m4nt,2014-03-07T00:25:56.000Z,"70km SW of Biha, Indonesia",earthquake,,6.8,0.104,32,reviewed,us,us
2014-01-02T18:47:58.230Z,-10.8855,113.1514,39.99,4.6,mb,,128,2.594,0.86,us,usc000lvsm,2014-03-07T00:25:56.000Z,"274km SSW of Kandangan, Indonesia",earthquake,,6.4,0.105,30,reviewed,us,us
2013-12-31T18:26:45.070Z,-8.3261,117.0013,143.61,4.7,mb,,30,2.822,1.42,us,usb000m2ug,2014-02-28T08:44:15.000Z,"17km NW of Orong, Indonesia",earthquake,,5.5,0.106,,reviewed,us,us
2013-12-31T14:21:08.400Z,-6.1311,104.1189,56.64,4.7,mb,,111,2.106,0.78,us,usb000m2uc,2014-02-28T08:44:15.000Z,"89km SW of Kotaagung, Indonesia",earthquake,,7.6,0.208,,reviewed,us,us
2013-12-24T16:15:21.520Z,-7.9434,107.9022,71.11,4.7,mb,,144,0.394,0.84,us,usc000ly4f,2014-02-28T08:44:06.000Z,"24km SSW of Ciheras, Indonesia",earthquake,,4.4,0.159,,reviewed,us,us
2013-12-23T07:58:10.030Z,-8.1207,108.2686,86.83,4.5,mb,,125,0.718,1.36,us,usc000lq7m,2014-02-27T21:37:28.000Z,"34km S of Sukamenak, Indonesia",earthquake,,5.3,0.124,,reviewed,us,us
2013-12-19T22:00:19.160Z,-9.8565,118.0101,69.13,4.5,mb,,87,4.05,0.79,us,usc000lnk9,2014-02-27T21:37:23.000Z,"113km WSW of Dinjo, Indonesia",earthquake,,7.1,0.086,,reviewed,us,us
2013-12-19T16:41:49.610Z,-6.8116,107.1958,135.35,4.6,mb,,76,0.415,1.53,us,usc000lvp8,2014-02-27T21:37:22.000Z,"6km W of Ciranjang-hilir, Indonesia",earthquake,,3.7,0.098,,reviewed,us,us
2013-12-16T09:03:11.060Z,-6.799,102.578,34.31,5,mb,,47,2.451,0.71,us,usc000lldr,2014-02-21T23:00:57.000Z,"228km SW of Biha, Indonesia",earthquake,,4,0.084,,reviewed,us,us
2013-12-13T05:29:41.070Z,-6.7363,102.6607,30.18,4.9,mb,,68,2.378,0.83,us,usc000ljw5,2014-02-21T23:00:53.000Z,"217km SW of Biha, Indonesia",earthquake,,4.4,0.078,,reviewed,us,us
2013-12-13T01:16:51.570Z,-7.2679,108.5575,136.13,4.5,mb,,33,0.789,1.09,us,usc000ljrg,2014-02-21T23:00:53.000Z,"0km WSW of Margamulya, Indonesia",earthquake,,4.7,0.09,,reviewed,us,us
2013-12-12T19:28:29.180Z,-6.37,106.4324,173.95,4.5,mb,,168,1.808,1.19,us,usc000lj9s,2014-02-21T23:00:52.000Z,"16km NNW of Garisul, Indonesia",earthquake,,8.3,0.104,,reviewed,us,us
2013-12-11T18:23:02.250Z,-10.1006,107.123,37.2,4.9,mb,,59,2.619,0.96,us,usc000li7p,2014-02-21T23:00:51.000Z,"162km ENE of Flying Fish Cove, Christmas Island",earthquake,,4.3,0.065,,reviewed,us,us
2013-12-08T19:55:55.570Z,-10.18,109.4062,9.95,4.8,mb,,95,3.044,1.26,us,usb000ldte,2014-02-15T01:32:13.000Z,"264km SSW of Bambanglipuro, Indonesia",earthquake,,2.6,0.109,,reviewed,us,us
2013-12-06T04:01:59.780Z,-6.2617,103.6359,35.14,4.8,mb,,182,2.006,0.62,us,usb000lcfk,2014-02-15T01:32:10.000Z,"111km SSW of Biha, Indonesia",earthquake,,3,0.091,,reviewed,us,us
2013-12-02T13:25:20.230Z,-8.2938,121.3949,200.09,4.9,mb,,36,0.9,1.3,us,usb000l97j,2014-02-12T01:08:41.000Z,"27km NE of Nanganumba, Indonesia",earthquake,,4.5,0.084,,reviewed,us,us
2013-11-28T03:58:40.900Z,-9.5133,120.3819,86.39,4.5,mb,,141,11.99,0.63,us,usb000l7kt,2014-02-12T01:08:35.000Z,"18km NNE of Kawangu, Indonesia",earthquake,,12,0.156,,reviewed,us,us
2013-11-25T00:40:42.370Z,-7.8709,107.9289,71.3,4.8,mb,,34,0.332,0.94,us,usb000l5xg,2014-02-11T02:18:58.000Z,"15km SSW of Ciheras, Indonesia",earthquake,,4.7,0.081,,reviewed,us,us
2013-11-24T19:58:16.280Z,-7.1978,108.3556,167.89,4.8,mb,,17,0.643,1.44,us,usb000l5ue,2014-02-11T02:18:57.000Z,"0km S of Desa Wetan Ciakar, Indonesia",earthquake,,3.9,0.072,,reviewed,us,us
2013-11-24T09:44:51.680Z,-7.6025,105.6137,9.44,4.5,mb,,132,2.13,1.14,us,usb000l7z3,2014-02-11T02:18:57.000Z,"86km S of Cicadas, Indonesia",earthquake,,3.7,0.14,,reviewed,us,us
2013-11-23T08:14:36.780Z,-10.8629,113.7776,34.88,4.5,mb,,76,2.406,1.15,us,usb000l7pr,2014-02-11T02:18:56.000Z,"254km S of Sidorukun, Indonesia",earthquake,,6,0.124,,reviewed,us,us
2013-11-22T19:23:44.970Z,-4.9794,103.1077,95.89,4.5,mb,,163,0.633,1.47,us,usb000l7e4,2014-02-11T02:18:55.000Z,"73km W of Kuripan, Indonesia",earthquake,,8.3,0.163,,reviewed,us,us
2013-11-22T06:53:38.450Z,-8.6065,118.365,158.74,4.6,mb,,76,3.825,0.77,us,usb000l43v,2014-02-11T02:18:54.000Z,"9km SE of Npongge, Indonesia",earthquake,,6,0.151,,reviewed,us,us
2013-11-20T17:13:31.060Z,-6.8439,103.9639,20.49,4.5,mb,,91,3.624,0.89,us,usb000l6t4,2014-02-11T02:18:52.000Z,"166km SSW of Kotaagung, Indonesia",earthquake,,7.2,0.243,,reviewed,us,us
2013-11-14T23:25:42.360Z,-8.2638,119.7743,177.43,4.6,mb,,71,2.464,0.9,us,usb000kyma,2014-01-31T21:22:20.000Z,"27km NNW of Cempa, Indonesia",earthquake,,5.7,0.094,,reviewed,us,us
2013-11-14T20:46:53.960Z,-9.3428,108.8504,29.96,4.6,mb,,130,2.049,0.77,us,usb000ky23,2014-01-31T21:22:20.000Z,"175km SSE of Sindangsari, Indonesia",earthquake,,6.3,0.136,,reviewed,us,us
2013-11-14T15:31:47.020Z,-6.3471,103.5221,23.55,4.8,mb,,95,2.052,0.92,us,usb000kxuk,2014-01-31T21:22:20.000Z,"125km SSW of Biha, Indonesia",earthquake,,4.1,0.083,,reviewed,us,us
2013-11-14T09:38:58.350Z,-4.7658,118.0781,15.62,4.6,mb,,64,1.685,0.68,us,usb000kxr8,2014-01-31T21:22:19.000Z,"154km WNW of Makassar, Indonesia",earthquake,,4,0.119,,reviewed,us,us
2013-11-13T07:25:02.130Z,-6.2522,106.5655,140.76,4.5,mb,,100,1.186,0.96,us,usb000kwp1,2014-01-31T21:22:18.000Z,"1km NNE of Curug, Indonesia",earthquake,,2.3,0.11,,reviewed,us,us
2013-11-08T00:16:48.700Z,-9.037,117.8047,64.81,4.6,mb,,91,3.654,0.88,us,usb000kuek,2014-01-17T00:29:11.000Z,"26km S of Plampang, Indonesia",earthquake,,7,0.173,,reviewed,us,us
2013-11-03T02:35:30.950Z,-7.8609,107.9754,75.68,4.7,mb,,39,0.342,0.75,us,usb000kruj,2014-01-10T10:03:44.000Z,"13km SSW of Cipatujah Selatan, Indonesia",earthquake,,5.2,0.082,,reviewed,us,us
2013-11-03T01:54:32.950Z,-7.1562,120.8512,3.84,4.6,mb,,58,2.011,1.21,us,usb000kru4,2014-01-10T10:03:44.000Z,"129km NNE of Dampek, Indonesia",earthquake,,3.7,0.122,,reviewed,us,us
2013-11-01T18:57:02.820Z,-5.5637,105.3945,183.11,4.5,mb,,72,2.537,1.25,us,usb000kr3q,2014-01-10T10:03:41.000Z,"12km SE of Panjang, Indonesia",earthquake,,6.1,0.09,,reviewed,us,us
2013-10-31T00:34:00.170Z,-8.9987,119.6285,37.56,5.1,mb,,48,2.603,1.35,us,usc000ks3k,2014-01-10T10:03:38.000Z,"45km N of Sangumata, Indonesia",earthquake,,2.6,0.071,,reviewed,us,us
2013-10-30T21:45:34.790Z,-8.108,107.8002,58.32,4.9,mb,,43,0.548,1.46,us,usc000krzt,2014-01-10T10:03:38.000Z,"45km SSW of Ciheras, Indonesia",earthquake,,4.6,0.069,,reviewed,us,us
2013-10-28T23:27:47.650Z,-4.6778,103.1095,66.73,4.7,mb,,103,0.35,0.89,us,usc000kqbt,2014-01-03T00:32:57.000Z,"75km SSW of Pagaralam, Indonesia",earthquake,,4.4,0.088,,reviewed,us,us
2013-10-25T10:44:14.790Z,-7.7108,117.3907,297.46,4.5,mb,,65,3.294,1.1,us,usc000kmy2,2014-01-03T00:32:53.000Z,"63km NW of Labuhankananga, Indonesia",earthquake,,7.1,0.094,,reviewed,us,us
2013-10-15T12:50:13.020Z,-9.764,114.9424,8.47,4.9,mb,,32,1.503,1.07,us,usb000kiy7,2015-01-30T10:51:40.494Z,"105km S of Kangin, Indonesia",earthquake,,3.2,0.08,,reviewed,us,us
2013-10-15T12:49:20.220Z,-9.737,114.7564,9.82,4.9,mb,,28,1.393,1.22,us,usb000kdmg,2015-01-31T00:19:26.593Z,"107km SSW of Kangin, Indonesia",earthquake,,2.3,0.064,,reviewed,us,us
2013-10-11T13:12:57.830Z,-5.7979,103.0884,37.58,5.3,mb,,65,1.434,1.02,us,usb000karn,2013-12-24T01:42:59.000Z,"112km SW of Kuripan, Indonesia",earthquake,,5.6,0.07,,reviewed,us,us
2013-10-05T17:30:54.940Z,-8.1978,117.6948,19.02,4.5,mb,,66,3.516,0.8,us,usb000k7f2,2013-12-19T02:51:35.000Z,"10km SW of Labuhankananga, Indonesia",earthquake,,4.8,0.096,,reviewed,us,us
2013-10-05T11:10:21.520Z,-8.6832,112.5266,77.73,4.7,mb,,23,1.621,0.86,us,usb000k79n,2013-12-19T02:51:35.000Z,"37km SSW of Krajan Tambakrejo, Indonesia",earthquake,,4.6,0.081,,reviewed,us,us
2013-10-04T00:37:36.860Z,-10.5323,121.4492,50.77,4.7,mb,,79,2.038,0.86,us,usb000k5ze,2013-12-19T02:51:34.000Z,"90km SE of Mburukullu, Indonesia",earthquake,,4.5,0.079,,reviewed,us,us
2013-09-23T15:12:55.000Z,-9.8648,115.9595,39.88,5.2,mb,,30,2.259,1.14,us,usb000jxzt,2017-03-22T00:01:50.574Z,"113km SSW of Kute, Indonesia",earthquake,,4.4,0.067,,reviewed,us,us
2013-09-22T14:14:31.550Z,-9.6904,119.7871,67.74,4.6,mb,,80,2.636,0.83,us,usb000k0td,2013-12-09T21:11:13.000Z,"6km SE of Prailangina, Indonesia",earthquake,,9.3,0.193,,reviewed,us,us
2013-09-21T01:43:53.710Z,-7.4516,119.785,541.1,4.7,mb,,180,2.421,0.71,us,usb000k0s4,2013-12-09T21:11:10.000Z,"106km NNW of Kampungbajo, Indonesia",earthquake,,12.7,0.549,,reviewed,us,us
2013-09-21T01:39:15.570Z,-7.3308,120.0106,549.92,6.1,mww,,34,2.315,1.04,us,usb000jx0m,2013-12-09T21:15:33.635Z,"111km NNW of Nggilat, Indonesia",earthquake,,3.3,,,reviewed,us,us
2013-09-17T23:53:38.780Z,-7.8843,117.97,37.46,4.5,mb,,70,3.356,1.22,us,usc000jwmu,2013-12-09T21:11:07.000Z,"35km NE of Labuhankananga, Indonesia",earthquake,,5.4,0.14,,reviewed,us,us
2013-09-17T19:16:49.580Z,-8.1207,119.1287,24.5,4.7,mb,,68,3.118,1.43,us,usc000jwf9,2013-12-09T21:11:07.000Z,"28km NE of Oitui, Indonesia",earthquake,,3.5,0.137,,reviewed,us,us
2013-09-15T07:15:53.130Z,-7.5469,117.4269,304.44,4.5,mb,,41,3.37,0.86,us,usc000juth,2013-11-19T17:38:01.000Z,"75km NNW of Labuhankananga, Indonesia",earthquake,,2,0.079,,reviewed,us,us
2013-09-04T06:45:12.880Z,-11.4085,118.3558,27.55,4.6,mb,,82,4.712,1.34,us,usb000jgvi,2013-11-15T03:20:23.000Z,"206km SSW of Panenggoede, Indonesia",earthquake,,5.7,0.245,,reviewed,us,us
2013-09-03T23:28:25.700Z,-10.8805,113.8329,9.58,4.6,mb,,100,2.415,0.96,us,usb000jge5,2013-11-15T03:20:22.000Z,"255km S of Sidorukun, Indonesia",earthquake,,3.8,0.11,,reviewed,us,us
2013-09-03T19:10:22.210Z,-8.7337,118.3554,122.65,4.6,mb,,87,3.839,1.28,us,usb000jg3n,2013-11-15T03:20:22.000Z,"21km SSE of Npongge, Indonesia",earthquake,,12.2,0.172,,reviewed,us,us
2013-09-03T17:06:45.680Z,-9.1482,109.9375,59,4.5,mb,,31,1.357,1.37,us,usb000jfyx,2013-11-15T03:20:22.000Z,"137km SSW of Bambanglipuro, Indonesia",earthquake,,4.6,0.082,,reviewed,us,us
2013-09-01T20:31:50.170Z,-10.8673,112.4105,21.67,4.6,mb,,158,2.936,1.42,us,usb000jetl,2013-11-06T01:33:39.000Z,"274km S of Krajan Tambakrejo, Indonesia",earthquake,,5.7,0.145,,reviewed,us,us
2013-08-30T12:19:45.890Z,-6.1837,113.137,594.24,4.8,mb,,24,2.484,0.51,us,usb000jdq9,2013-11-06T01:33:33.000Z,"103km NE of Krajan Pangkah Kulon, Indonesia",earthquake,,5.6,0.061,,reviewed,us,us
2013-08-22T22:37:50.900Z,-4.7331,103.0449,68.99,5.1,mb,,30,0.38,0.69,us,usb000ja6p,2013-10-25T20:09:44.000Z,"82km SSW of Pagaralam, Indonesia",earthquake,,3.2,0.049,,reviewed,us,us
2013-08-22T19:15:40.340Z,-5.9804,115.9379,4.84,4.5,mb,,37,3.042,0.86,us,usb000j9vj,2013-10-25T20:09:42.000Z,"251km ENE of Kalianget, Indonesia",earthquake,,2.5,0.14,,reviewed,us,us
2013-08-22T18:58:36.720Z,-10.5342,114.3361,10,5.1,mb,,40,2.058,0.81,us,usb000j9u3,2013-10-25T20:09:42.000Z,"207km SSW of Kangin, Indonesia",earthquake,,1.7,0.075,,reviewed,us,us
2013-08-16T11:52:17.420Z,-7.6383,117.1954,290.19,5,mb,,32,3.64,0.7,us,usb000j4t1,2015-01-30T10:02:39.781Z,"84km NW of Labuhankananga, Indonesia",earthquake,,4.5,0.066,,reviewed,us,us
2013-08-15T18:45:46.560Z,-10.0897,118.7263,48.5,4.7,mb,,84,3.754,0.68,us,usb000j43a,2013-10-19T02:41:43.000Z,"58km SW of Panenggoede, Indonesia",earthquake,,7.2,0.102,,reviewed,us,us
2013-08-11T10:38:40.510Z,-5.9879,102.7136,17.05,4.7,mb,,165,1.634,0.83,us,usb000j0mw,2013-10-12T21:32:35.000Z,"156km SW of Kuripan, Indonesia",earthquake,,4.2,0.095,,reviewed,us,us
2013-08-08T10:45:58.200Z,-8.6243,110.9786,9.45,5.3,mb,,25,0.838,1.43,us,usb000iyfk,2015-01-29T23:58:27.802Z,"60km SW of Sukorejo, Indonesia",earthquake,,1.4,0.069,,reviewed,us,us
2013-07-27T01:01:28.260Z,-10.234,107.424,10,4.5,mb,24,68,,0.63,us,usc000iqcq,2014-11-07T01:51:20.510Z,"192km E of Flying Fish Cove, Christmas Island",earthquake,,1.9,,15,reviewed,us,us
2013-07-26T21:06:47.920Z,-6.395,103.774,35.6,4.6,mb,17,165,,0.73,us,usb000it1e,2014-11-07T01:51:20.438Z,"121km SSW of Biha, Indonesia",earthquake,,11.4,,6,reviewed,us,us
2013-07-23T15:45:17.290Z,-4.5996,102.6985,62.06,4.5,mb,,181,0.349,0.63,us,usb000ikrn,2015-06-22T20:10:54.224Z,"90km SW of Pagaralam, Indonesia",earthquake,11.1,5.7,0.181,,reviewed,us,us
2013-07-23T05:25:56.680Z,-4.506,102.396,55.7,4.6,mb,20,176,,0.45,us,usc000irgt,2014-11-07T01:51:19.688Z,"79km S of Bengkulu, Indonesia",earthquake,,6.6,,8,reviewed,us,us
2013-07-20T11:07:28.600Z,-8.098,107.845,62.2,4.5,mb,43,57,,1.12,us,usp000k26m,2014-11-07T01:51:18.607Z,"Java, Indonesia",earthquake,,5.5,,24,reviewed,us,us
2013-07-18T15:43:10.940Z,-8.315,117.165,33.5,5,mb,109,30,,0.93,us,usb000igvu,2014-11-07T01:51:17.903Z,"9km NNE of Utan, Indonesia",earthquake,,3.6,,74,reviewed,us,us
2013-07-15T15:00:21.400Z,-8.905,111.956,62.1,4.6,mb,39,83,,1.13,us,usb000ifwf,2014-11-07T01:51:16.530Z,"80km SSW of Tambakrejo, Indonesia",earthquake,,6.4,,15,reviewed,us,us
2013-07-13T00:54:56.500Z,-6.184,104.674,60.7,4.5,mb,31,171,,0.61,us,usp000k1y8,2014-11-07T01:51:15.803Z,"Sunda Strait, Indonesia",earthquake,,8,,16,reviewed,us,us
2013-07-08T02:13:40.600Z,-8.803,113.002,60,5.7,mww,97,24,,1.45,us,usb000i8n2,2015-01-29T02:49:20.810Z,"46km SSE of Pujiharjo, Indonesia",earthquake,,,,,reviewed,us,us
2013-07-07T04:33:29.110Z,-6.091,103.785,47.3,4.9,mb,65,79,,0.58,us,usb000i84c,2014-11-07T01:51:14.040Z,"85km SSW of Biha, Indonesia",earthquake,,4.7,,37,reviewed,us,us
2013-07-05T09:40:18.180Z,-7.682,108.037,72.6,4.8,mb,148,28,,0.77,us,usb000i73t,2014-11-07T01:51:13.674Z,"29km SSW of Ciheras, Indonesia",earthquake,,3.6,,59,reviewed,us,us
2013-06-28T18:45:56.250Z,-10.218,107.408,7.1,4.5,mb,28,64,,1.04,us,usp000k1j8,2014-11-07T01:51:08.032Z,"south of Java, Indonesia",earthquake,,3.6,,17,reviewed,us,us
2013-06-27T18:28:42.240Z,-6.402,104.463,36.1,4.7,mb,41,69,,0.78,us,usp000k1he,2014-11-07T01:51:07.850Z,"Sunda Strait, Indonesia",earthquake,,6.3,,21,reviewed,us,us
2013-06-24T07:49:00.580Z,-6.8,104.735,35,4.7,mb,34,146,,1.08,us,usp000k1em,2014-11-07T01:51:07.089Z,"Sunda Strait, Indonesia",earthquake,,,,14,reviewed,us,us
2013-06-22T10:27:48.380Z,-8.58,118.301,134.7,4.5,mb,54,62,,0.84,us,usc000hxzx,2014-11-07T01:51:06.728Z,"8km E of Npongge, Indonesia",earthquake,,5.6,,22,reviewed,us,us
2013-06-22T05:42:39.820Z,-8.305,116.058,46.5,5.1,mb,151,28,,1.17,us,usc000hxxs,2015-01-29T00:24:59.444Z,"11km NNW of Pemenang, Indonesia",earthquake,,4.9,,71,reviewed,us,us
2013-06-19T17:52:32.540Z,-5.642,102.895,8.1,4.8,mb,43,162,,0.79,us,usp000k1bx,2014-11-07T01:51:06.060Z,"southern Sumatra, Indonesia",earthquake,,1.7,,28,reviewed,us,us
2013-06-18T19:46:25.500Z,-8.785,118.102,156.8,4.5,mb,48,80,,0.78,us,usc000hu6l,2014-11-07T01:51:05.650Z,"13km E of Boal Atas, Indonesia",earthquake,,10.8,,22,reviewed,us,us
2013-06-18T11:26:43.620Z,-8.16,119.029,35,4.8,mb,26,71,,1.25,us,usp000k1az,2014-11-07T01:51:05.579Z,"Flores region, Indonesia",earthquake,,2,,16,reviewed,us,us
2013-06-17T19:17:58.790Z,-7.763,115.856,260.1,5,mb,211,27,,0.82,us,usc000hszh,2014-11-07T01:51:05.483Z,"58km NNE of Baturinggit Kaja, Indonesia",earthquake,,4.5,,101,reviewed,us,us
2013-06-16T19:07:15.720Z,-4.647,102.697,60.9,4.8,mb,58,73,,0.83,us,usc000hsaw,2014-11-07T01:51:05.167Z,"95km SW of Pagaralam, Indonesia",earthquake,,5.3,,46,reviewed,us,us
2013-06-16T08:00:05.520Z,-6.767,104.427,35.1,4.6,mb,61,150,,0.84,us,usc000hs3e,2014-11-07T01:51:05.015Z,"143km W of Pasirnangka, Indonesia",earthquake,,3,,17,reviewed,us,us
2013-06-14T01:04:56.340Z,-8.199,119.644,182.5,4.5,mb,51,53,,1.03,us,usc000hqf5,2014-11-07T01:51:04.282Z,"44km NNE of Komodo, Indonesia",earthquake,,5.1,,21,reviewed,us,us
2013-06-13T22:46:43.520Z,-10.797,113.919,10.2,4.5,mb,27,96,,0.66,us,us2013rjcm,2014-11-07T01:51:04.275Z,"239km S of Sidorukun, Indonesia",earthquake,,1.9,,8,reviewed,us,us
2013-06-13T20:50:42.470Z,-10.194,107.315,10,4.6,mb,10,146,,0.63,us,usp000k18j,2014-11-07T01:51:04.263Z,"south of Java, Indonesia",earthquake,,4.8,,3,reviewed,us,us
2013-06-13T17:23:51.470Z,-9.997,107.299,6.3,5.4,mb,293,27,,0.65,us,usc000hpuf,2014-11-07T01:51:04.225Z,"186km ENE of Flying Fish Cove, Christmas Island",earthquake,,3,,98,reviewed,us,us
2013-06-13T17:06:53.810Z,-10.026,107.204,9,4.7,mb,12,140,,0.48,us,usp000k18b,2014-11-07T01:51:04.223Z,"south of Java, Indonesia",earthquake,,5,,3,reviewed,us,us
2013-06-13T17:05:26.180Z,-10.07,107.198,10,4.6,mb,15,91,,0.96,us,usp000k18a,2014-11-07T01:51:04.221Z,"south of Java, Indonesia",earthquake,,4,,3,reviewed,us,us
2013-06-13T16:47:23.320Z,-10.004,107.236,9,6.7,mww,515,24,,0.84,us,usc000hpsd,2015-01-29T03:10:12.682Z,"177km ENE of Flying Fish Cove, Christmas Island",earthquake,,2.7,,,reviewed,us,us
2013-06-11T20:13:39.430Z,-8.845,106.139,6.3,4.6,mb,59,115,,1.24,us,usc000hm2p,2014-11-07T01:51:03.809Z,"165km SSW of Cibungur, Indonesia",earthquake,,1.9,,48,reviewed,us,us
2013-06-06T16:46:17.630Z,-7.081,116.956,497.1,4.6,mb,136,30,,0.88,us,usc000hhae,2014-11-07T01:51:01.754Z,"141km NNE of Obelobel, Indonesia",earthquake,,5,,66,reviewed,us,us
2013-06-04T06:40:27.510Z,-10.852,113.837,24,4.6,mb,53,57,,1.04,us,usb000hcsk,2014-11-07T01:51:00.461Z,"254km S of Sidorukun, Indonesia",earthquake,,4.9,,24,reviewed,us,us
2013-06-03T15:31:02.940Z,-4.942,102.381,41.3,5.1,mb,152,41.4,,0.89,us,usb000hc6w,2014-11-07T01:51:00.170Z,"126km S of Bengkulu, Indonesia",earthquake,,4.7,,68,reviewed,us,us
2013-05-27T00:06:10.860Z,-9.331,107.439,9.1,4.9,mb,65,56,,0.73,us,usb000h6um,2014-11-07T01:50:54.531Z,"186km SSW of Sindangkerta, Indonesia",earthquake,,3.7,,49,reviewed,us,us
2013-05-25T17:05:17.290Z,-11.06,110.633,9.7,4.7,mb,77,37,,1.07,us,usb000h66z,2014-11-07T01:50:54.264Z,"South of Java, Indonesia",earthquake,,3.4,,51,reviewed,us,us
2013-05-15T14:24:04.790Z,-10.736,113.935,35,4.5,mb,43,100.7,,0.82,us,us2013qfaz,2014-11-07T01:50:48.645Z,"238km S of Sidorukun, Indonesia",earthquake,,,,15,reviewed,us,us
2013-05-10T13:06:49.280Z,-6.278,103.568,35,4.8,mb,32,164.6,,1.47,us,usc000gsv7,2014-11-07T01:50:46.157Z,"101km SSW of Biha, Indonesia",earthquake,,,,16,reviewed,us,us
2013-05-09T15:24:16.040Z,-10.436,118.762,38.6,4.5,mb,25,85,,1.5,us,us2013pzcs,2014-11-07T01:50:45.833Z,"90km SSW of Panenggoede, Indonesia",earthquake,,11.1,,10,reviewed,us,us
2013-05-07T09:48:36.520Z,-7.97,111.282,154.1,4.6,mb,74,47,,1.03,us,usc000gpwc,2014-11-07T01:50:45.409Z,"13km WNW of Krajan Tengah, Indonesia",earthquake,,4.5,,49,reviewed,us,us
2013-05-06T19:50:22.400Z,-9.159,107.914,23.5,5.1,mb,136,56.2,,0.72,us,usc000gpgi,2014-11-07T01:50:45.197Z,"154km S of Cikawunggading, Indonesia",earthquake,,9.3,,66,reviewed,us,us
2013-05-04T08:04:46.020Z,-6.05,112.778,598.5,4.5,mb,173,23,,0.73,us,usc000gne0,2014-11-07T01:50:44.374Z,"98km NNE of Weru, Indonesia",earthquake,,5.1,,72,reviewed,us,us
2013-05-02T21:08:51.520Z,-11.484,117.177,35,4.6,mb,74,41.8,,1.42,us,us2013psau,2014-11-07T01:50:43.618Z,"286km SW of Panenggoede, Indonesia",earthquake,,,,27,reviewed,us,us
